4 4 3 2 4 3 3 6
2 3 2 3 3 4 4 5
2 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
2 1 1 2 3 2 1 1 2 2 2 2 1 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2
2 2 6 2 1 2 1 2 2 2 1 4 2 1 2 2 2 2 2 4 4 2 2 2
1 2 2 4 2 3 6 8 8
4 4 2 3 4 2 2 3 3 8 8 2 1 5
4 4 3 2 2 3 12 4 3 2 1 1 3 5 2 25
2 6 1 16 6 1 1 1
5 5 2 9 12 2 15 16 9 65 1 43 16 19 11 17 6 30 15 53 13 25 12 8 2
2 3 2 2
1 1 2 1 1 1 2 1 1 1
2 2 1 4 3 2 1 2 1 2 2 2 2 4 4 6
2 2 2 4 6 6 6 6 10 2 2
11 5 23 15 10 12 6 12 6 13 5 1 5 3 2 6 6 6 8 17 4 10 5 8 3 7 1
6 6 6 6 12 31 22 6 8 20 5 12 12 26 2 1 12 4 16 9 6 17 10 4 14
31 6 12 69 34
100 12 8 5 5 66 18 6
1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2
2 1 2 1 2 1 1 2 1 1 1 1
2 5 2 1 2 2 2 1 1 1 1 4 2 1 1 1 1 1 2 4 2
2 2 2 1 1 2 2 4 1
2 3 5 3 1 3 2 3 2 3 4 6 1 4 2 1 1 3 2
7 8 3 2 5 1 13 6 6 3 6 12 11 4 2 1 5 3 5 3 4 3 3 25 3
1 4 1 3
8 3 6 5 5 5 15 6 69 9 26 20 10 1 1 7
1 1 1 1 1 1
2 1 1 1
1 2 2 2 2 5 1 2 2 1 2 3 2 4
1 2 2 2 3 2 8 1 2 1
13 15 12 12 1 1 2 12 15 25 4 8 6 3 4 11 5 13 4 6 1 16 3 5 3 2 2 3 13 4 1 5 4 2 1 1 4 6
12 16 10 12 4 12 2 5 5 17 13 6 6 2 8 33 16 22 8 3 4 4 3 3 2 1 1 5 16 16 2 13 12 14 4 2 4 2 4
7 4 10 12 5 1 10 12 8 12 19
5 7 2 14 4 5
2 1 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 2 1 2 2 1 2 2 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 1 2 2 2 2 1 1 2 4 2 4 1 1 1 4 2 1 1 1 2 2 1 2 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 1 1
4 3 4 2 5 1 1 1 2 1 2 1 4 3 4 4 2 2 1 2 2 2 2 4 1 4 2 1 4 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 2 2 4 4 4 4
1 1 1 1 2 2 1 1 2 2 2 2 2 1 4 4 2 1 3 2 2 2 1 1 6 4 2 2 1 8 2 1 4 3 3 7 9
1 2 7 1 2 6 6 4 1 1 5 2 4 1 2 1 1 1 2 3 1 1 4 2 2 4 2 1 2 1 4 1 1
5 29 3 2 6 10 5 10 2 30 9 4 2 6 6 8 3 6 2 1 5 4 1 1 5 1 1 1 3 1 7 4 4 4 2 12 4 1 2 3 2 2
5 1 11 4 2 2 2 10 3 1 2 1 4 1 1 1 3
6 38 5 24 16 3 24 4 4 6 12 18 19 32 20 22 22 1 14 23 21 4 15 16 22 8 7 1
1 2 1 1 1 1 1
1 1 1 2 1 1 1 1 1 2 1 2 1 2 1 2 2 1 1 1 1 2 2 2 2
2 4 1 2 1 2 8 2 4 3 2 1 2 2 2 3 4 1 1 1 1 1 2 2 1 2 2 2
1 1 1 1 2 2 2 2 2 2 2 3 3 4 3 4 4 4 5 5 1 3 5 6 7 7 9 7 8 8 6 6 2 2 2 2 2 4 2 4 1 2 1
1 3 3 8 8 12 1 7 12 18 20 8 4 8 6 10 27 5 6 5 6 5 8 4 12 8 6 20 8 6 4 10 7 8 9 7 2 10 12 20 6 24 12 14 10 1 10 8 5 1 13 10 12 1 2 12 4 14 3 8 8 12 8 3 2 14 6 12 8 3 1 9 9 4 3 5 2 6 4 4 6 5 9 6 3 5 8 6 6
6 22 1 3 2 12 20 15 10 4 30 16 9 4 6 16 10 10 7 33 30 27 20 22 22 16 20 14 16 15 12 6 11 8 8 9 8 7 8 5 8 6 5 5 5 4 2 1 1 1 13 7 24 2 5 12 13 6 14 3 4 8
6 2 6 4 21 8 8 12 27 24 13 11 9 6 6 14 8 20 28 6 12 3 3 6 4 7 2 1 4 6 5 22 10 18 3 10 5 4 10 4 1 6 5 8 1 1 10 2 10
17 25 24 2 10 2 9 10 1 27
2 1 2 2 1 1 1 1 1 1 2 2 2 1 1 2 1 1 1 1 1 1 2 2 2 2 1 1 1 2 3 1 1 2 1 2 1 1 2 1 1 1 1 2 2 1 1 2 2 1 1 1 2 2 2 1 1 1 1 2 3 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
2 2 2 2 2 3 2 1 2 4 2 2 4 1 1 1 4 1 2 1 1 4 2 4 2 3 1 1 2 1 1 2 2 2 3 2 2 1 3 2 1 1 1 2 2 1 2 1 2 2 2 2 2 1 2 2 1 2 1 4 2 2 1 1 1 1 2 1 1 2 1 2 1 2 1 2 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 1 1 1 2 2 2 2 2 2
2 6 4 5 4 4 4 2 3 4 6 4 6 6 4 3 2 2 1 2 2 6 2 2 1 5 3 2 3 1 12 3 6 5 4 4 6 6 5 3 3 2 2 4 4 4 2 3 4 5 5 4 2 4 4 1 1 2 3 4 4 4 6 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 4 4 4 6 6 2 2 4 4 4 4 4 4 6 6 8
2 2 3 3 3 4 5 6 9 1 2 2 2 2 3 3 3 4 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 7 7 7 8 8 8 9 10 11 11 11 13 15 3 4 4 8 8 9 12 14 18 1 2 1 2 2 2 2 2 4 2 4 1 2 1 2 2
15 15 2 3 3 10 18 15 12 1 1 9 18 18 17 26 12 15 9 4 9 1 1 1 1 2 6 12 15 15 23 15 27 5 6 5 6 5 8 4 14 8 10 28 12 15 20 10 14 4 8 10 6 6 1 4 10 9 8 9 6 7 2 10 13 20 6 6 24 4 13 3 5 17 12 14 10 1 13 5 11 1 10 5 3 4 1 1 12 1 17 3 5 3 14 10 12 2 6 14 6 18 4 9 3 9 10 9 12 8 5 6 3 2 16 7 4 2 6 12 4 8 13 16 3 2 25 9 4 2 5 4 9 4 3 9 4 2 10 5 6 4 8 2 3 9 5 2 6 5 9 6 3 1 4 2 4 6 6 5 8 6 6
11 51 6 19 1 6 4 24 10 15 6 18 17 2 30 6 20 5 6 20 6 30 10 19 6 16 12 31 60 25 13 22 6 9 10 4 8 22 5 16 14 10 8 16 13 24 16 45 41 33 29 27 27 26 24 23 22 21 20 18 17 16 12 11 11 9 9 9 8 8 8 8 8 8 7 6 6 6 5 5 4 4 4 3 3 2 2 1 1 1 1 1 1 1 10 1 7 17 12 16 11 28 16 5 4 5 16 12 12 16 11 14 8 5 18 15 17 18 7 17 5 10 2 6 8 7 6 25 39 2 7
33 6 18 11 2 6 4 21 8 9 12 27 24 1 11 13 16 15 9 6 6 8 14 1 69 8 7 20 28 5 6 12 10 3 3 6 4 7 2 1 4 6 5 22 10 18 3 1 12 7 12 9 10 4 1 1 13 1 4 3 1 6 13 5 9 5 1 2 10 12 3 8 12 3 34 10 19
8 6 3 100 17 38 5 5 24 16 25 3 24 5 6 5 12 8 4 24 4 5 5 6 2 14 7 5 7 18 9 12 5 68 19 32 15 16 9 15 14 20 22 65 6 1 69 22 9 43 16 26 19 11 11 14 17 6 20 30 15 10 53 13 23 25 12 2 4 9 18 8 21 4 10 1 1 15 16 6 2 22 8 34 1 1 12
1 2 3 3 2 2 1 2 1 2 3 3 1 2 1 2 2 1 1 2 3 1 1 1 2 4 1 1 1 1 2 1 3 1 3 1 4 1 1 1 1 1 3 1 2 2 1 2 2 1 1 1 1
2 2 1 2 2 1 1 1 1 1 2 2 1 2 2 2 2 2 1 1 1 2 2 2 1 2 2 1 2 1 1 2 2 2 2 2 1 1 2 2 1 2 1 1 2 2 1 1 2 2 2 1 1 1 3 1 1 1 2 3 2 2 3 4 3 3 3 3 1 4 3 2 6 2 2 1
2 5 1 2 1 2 1 2 1 3 1 1 2 2 5 3 2 2 3 2 1 2 6 2 2 3 2
1 4 2 2 2 2 4 2 8 3 4 2 1 4 2 2 4 4 4 2 2 4 2 1 1 4 1 3 2 1 3 2 2 2 2 2 4 3 17 6 2 1 5 11 3 2 2 1 4 10
4 7 10 2 1 4 3 7 1 2 1 1 1 1 1 1 2
1 4 9 10 3 13 8 13 2 1
2 4 3 10 4 1 6 1 28 2 3 3
15 30 31 10 10 12 10 1 1 1 1 1 1 1 1 1 1 1 1 22 9 16 34 5 34 16 21 13 26 10 9 15 32 21 13 6 28 35 28 50 10 17 30 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 16 23 70 12 35 23 3 15 10 41 21 5 21 12 17 26 20 10 5 13 5 12 11 7
1 2 1 1 2 2 2 1 2 1 2 1 1 3 1 2 1 2 2 1 1 2 1 1 1 1 2 1 1 1 1 2 1 1 4 1 2 1 2 1 3 1 3 1 1 1 2 2 1 2 2 1 1
1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 1 5 5 4 1 2 3 6 2 2 3 3 2 3 2 6 1 4 4 2 5 7 3 2 1
5 2 1 5 5 1 1 2 1 2 3 2 5 2 3 5 3 3 2 6 4 3 5 4 4 1 1 4 5 6 5 4 10 2 3 3 3 1 2
